ID,Name,Lat,Lon
KPLN0,Pellston,45.5709,-84.7967
KPLR0,Pell City / Cropwell,33.5588,-86.2491
KPLU0,Puyallup / Country Aire Manor Mobile Home Park,47.1039,-122.2872
KPMB0,Pembina,48.9425,-97.2408
KPMH0,Portsmouth / Wheelers Mill,38.8405,-82.8473
KPMP0,Pompano Beach / Kendall Green,26.2471,-80.1111
KPMU0,Batesville / Terza,34.3635,-89.8929
KPMV0,Plattsmouth / Mynard,40.9484,-95.9174
KPMZ0,Plymouth / Ausbon (Historical),35.8108,-76.7584
KPNA0,Pinedale,42.7974,-109.811
KPNC0,Ponca City,36.7319,-97.0998
KPNE0,Philadelphia / Ashton Wooden Bridge,40.0819,-75.0106
KPNM0,Princeton / Princetown [Misspelling],45.5599,-93.6082
KPNN0,Princeton / West Princeton,45.2007,-67.5644
KPNP0,Pilot Point,57.5804,-157.572
KPNT0,Pontiac / Cayuga,40.9244,-88.6239
KPO10,Poplar,48.1344,-105.1621
KPOC0,La Verne,34.0916,-117.7818
KPOH0,Pocahontas,42.7429,-94.6474
KPOV0,Ravenna / Birchwood Manor,41.2102,-81.2516
KPOY0,Powell,44.8672,-108.7934
KPPF0,Parsons / Morehead,37.3308,-95.5062
KPPG0,Pago Pago / T?Funa,-14.3317,-170.7115
KPPO0,La Porte / South Laporte,41.5725,-86.7345
KPPQ0,Pittsfield / Sunny Hill,39.6389,-90.7784
KPQL0,Pascagoula / Ferguson's Mobile Home Park,30.4628,-88.5292
KPQN0,Pipestone,43.9833,-96.3003
KPRB0,Paso Robles / Estrella,35.6729,-120.6271
KPRC0,Prescott / Tutt,34.6544,-112.4196
KPRG0,Paris / Wetzel,39.7002,-87.6696
KPRN0,Greenville,31.8457,-86.6107
KPRS0,Presidio,29.6342,-104.3615
KPRX0,Paris / Sylvan,33.6366,-95.4507
KPRZ0,Portales / Tinsley Crossing,34.1455,-103.4103
72512,Philipsburg / Beaver Mills,40.8844,-78.0873
KPSC0,Pasco,46.2647,-119.119
KPSE0,Ponce / Mercedita,18.0083,-66.563
74410,Barkerville,42.42,-73.28
KPSK0,Dublin / Highland Park,37.1373,-80.6785
KPSM0,Portsmouth / South Newington,43.0779,-70.8233
KPSP0,Palm Springs,33.8297,-116.5067
KPSR0,Phoenix / A-1 Trailer Park,33.4333,-112.0167
KPSX0,Palacios / Camp Hulen,28.7275,-96.2509
KPTB0,Petersburg / Jack,37.1838,-77.5074
KPTD0,Potsdam,44.6767,-74.9484
KPTK0,Pontiac / Waterford,42.6656,-83.4205
KPTN0,Patterson / Avalon,29.7095,-91.339
KPTS0,Pittsburg / Lone Oak,37.4495,-94.7311
KPTV0,Porterville / Lois,36.0296,-119.0627
KPTW0,Pottstown / Herritage Ridge,40.2396,-75.5567
KPTX0,Portland / West Pownal,43.8833,-70.25
KPUJ0,Dallas / Hanlin,33.912,-84.9406
KPUW0,Pullman / Sunshine,46.7439,-117.1096
KPVB0,Platteville / Ipswich,42.6894,-90.4444
KPVC0,Provincetown,42.0723,-70.2207
KPVE0,Lexington-Parsons / Beacon Junction,35.6564,-88.1954
KPVF0,Placerville / Smithflat,38.7242,-120.7533
KPVG0,Norfolk / Algren,36.7801,-76.4488
KPVJ0,Pauls Valley,34.7096,-97.2233
KPVU0,Provo / Lakeview,40.2192,-111.7234
KPVW0,Plainview,34.1681,-101.7173
KPWA0,Oklahoma City / Bethany,35.5342,-97.6471
KPWC0,Pine River,46.7248,-94.3817
KPWD0,Plentywood,48.7886,-104.5232
KPWG0,McGregor / South Bosque,31.4849,-97.3165
KPWK0,Chicago / Wood Oaks Glen,42.1143,-87.9015
KPWR0,Port Walter / Big Port Walter (Historical),56.381,-134.6509
KPWT0,Bremerton / Belfair,47.4903,-122.7648
KPXE0,Perry / Oak Knolls,32.5106,-83.7673
KPYG0,Pageland / Evans Mill,34.7421,-80.3452
KPYL0,Perry Island / Kiniklik (Historical),60.6853,-147.9187
KPYM0,Plymouth / Pinehurst Mobile Home Village,41.909,-70.7288
KPYN0,Piedmont / Beckville,37.1261,-90.7135
KPYP0,Centre-Piedmont-Cherokee County Regional / Coloma (Historical),34.0899,-85.6101
KPYX0,Perryton / Twichell,36.4129,-100.7516
KPZQ0,Presque Isle / Rogers City,45.4071,-83.8129
KQ580,Angola / Crooked Lake,41.6724,-85.0414
KQAH0,Aberdeen / Valentine Creek,39.05,-76.58
69129,North Pole,64.45,-147.55
69052,Mary Esther,30.42,-86.68
KQCA0,Granite Peak / Clifton,40.1591,-113.3506
KQCB0,Granite Peak / Little Mountain,41.25,-112.25
69050,Fort Chaffee / Burnville,35.1667,-94.2
KQGE0,Pensacola / Mary Esther,30.4,-86.67
69535,Gulfport / Napoleon,30.36,-89.56
69536,Norfolk / Granby Shores,36.93,-76.27
69542,Monterey / Del Monte,36.59,-121.86
69250,Wheeler-Sack / Fort Drum,44.05,-75.75
KR030,Alkali Lake / Wagontire,43.0874,-119.9761
KR330,Waldport / Wakonda Beach,44.3846,-124.0851
KR470,Leipsic / Wards (Historical),41.1031,-84.0519
KR490,Republic / Pollard,48.7182,-118.6565
KRAC0,Racine / Ives,42.7612,-87.8139
KRAH0,Raleigh / Isle Forest,35.7667,-78.6833
KRAL0,Riverside / Arlanza,33.9519,-117.4451
69029,Port Aransas / Mustang Beach,27.8118,-97.0888
KRAW0,Warsaw / Lincoln,38.3469,-93.3454
KRBD0,Dallas / Westwood Park,32.6809,-96.8682
KRBE0,Bassett,42.5711,-99.5695
72690,Edenbower,43.23,-123.35
KRBM0,Little Rock / Oak Grove,34.8501,-92.3002
KRBO0,Robstown / San Pedro,27.7785,-97.6905
KRC00,Clinton / Iris,46.7271,-113.6576
KRCE0,Yukon / Banner,35.4881,-97.8236
KRCK0,Rockdale / Praesel,30.6316,-96.9897
KRCM0,Warrensburg / Greendoor,38.7842,-93.8029
KRCP0,Stockton,39.3466,-99.3046
KRCR0,Rochester / Big Hill,41.0655,-86.1817
KRCT0,Reed City,43.9,-85.5167
KRCX0,Ladysmith / Tony,45.4968,-91.0005
KRCZ0,Rockingham / Highland Pines,34.8913,-79.7596
KRDG0,Reading Wbo City / Wyomissing,40.3333,-75.9667
KRDK0,Red Oak / Villa Village Mobile Home Park,41.0108,-95.2589
KRDM0,Redmond,44.2541,-121.15
KRED0,Red Lodge,45.1874,-109.2674
KREE0,Janesville,33.5967,-102.0422
KREI0,Redlands / Browns (Historical),34.0853,-117.1464
KREO0,Rome / Basque,42.5777,-117.8854
KRFG0,Refugio,28.2936,-97.323
KRFI0,Henderson / Crimcrest,32.1417,-94.8517
KRGK0,Red Wing / Oak Hill Mobile Home Park,44.5894,-92.485
KRHI0,Rhinelander,45.6309,-89.4666
KRHP0,Andrews / Woodville,35.1952,-83.863
KRHV0,San Jose / Alum Rock,37.3329,-121.8198
KRI90,Providence,41.8242,-71.4086
KRID0,Richmond / Locust Grove,39.7561,-84.8427
KRIF0,Richfield / Jensen,38.7364,-112.0989
KRIL0,Rifle / Antlers,39.5263,-107.7269
KRIR0,Riverside/Rubidoux/ / Rubidoux,33.9888,-117.41
KRIU0,Rancho Murieta,38.4868,-121.1028
KRJD0,Ridgely / Oakland Acres,38.9701,-75.8663
KRKP0,Rockport / Copano Village,28.0862,-97.0437
KRKR0,Poteau / Sorrels,35.0216,-94.6213
KRKW0,Rockwood / Deerwood,35.9223,-84.6897
KRLD0,Richland,46.3056,-119.3042
KRLX0,Charleston / Ruth,38.3119,-81.7239
KRMN0,Stafford / Ramoth Church Estates,38.3981,-77.4555
KRMY0,Marshall,42.2512,-84.9554
KRNC0,McMinnville / Bethany,35.6987,-85.8438
KRND0,San Antonio / Universal City / Airport City,29.5289,-98.278
KRNH0,New Richmond / Woodbridge Trailer Court,45.1478,-92.5392
KRNM0,Ramona / Rosemont,33.0392,-116.9153
KRNP0,Owosso / Middletown,42.993,-84.1385
KRNT0,Renton,47.4931,-122.2157
KRNV0,Cleveland,33.7611,-90.7579
KROG0,Rogers / Pleasant Hill,36.3724,-94.107
KROS0,Rush City / Stenger's Mobile Home Park,45.6971,-92.9522
KRPB0,Belleville,39.8178,-97.6596
KRPD0,Rice Lake / Cameron,45.4201,-91.7733
KRPH0,Graham (Young County) / Twin Mountains,33.1107,-98.5548
KRPJ0,Rochelle / Southgate,41.893,-89.0783
KRPX0,Roundup,46.475,-108.5434
KRQB0,Big Rapids / Havenview Mobile Home Court,43.7226,-85.5041
KRQO0,El Reno / Powers,35.4727,-98.0058
KRRL0,Merrill,45.1989,-89.7129
KRRQ0,Rock Rapids,43.4522,-96.1798
KRRT0,Warroad / Longworth,48.9415,-95.3485
KRSL0,Russell / Homer,38.8714,-98.8116
KRSN0,Ruston / Longstraw,32.5146,-92.5884
KRSP0,Camp David / Flint,39.6459,-77.4685
KRSV0,Robinson / Gordon,39.016,-87.6498
KRSW0,Fort Myers / Gateway,26.5362,-81.7552
KRTN0,Raton / Hebron,36.7415,-104.5022
KRTS0,Reno / Reno-Stead,39.6682,-119.8764
KRUG0,Rugby,48.3904,-100.0243
KRUQ0,Salisbury / Red Acres,35.6459,-80.5203
KRUT0,Rutland / East Clarendon,43.5299,-72.9496
KRVJ0,Reidsville,32.059,-82.1517
KRVL0,Reedsville / Woodland,40.6774,-77.6268
KRVN0,Rogersville / Zion Hill,36.4576,-82.885
KRVR0,Ceiba / Aguas Claras,18.2453,-65.6434
KRVS0,Tulsa / Jenks,36.0396,-95.9846
KRWI0,Rocky Mount / Winstead Crossroads,35.8563,-77.8919
72669,Rawlins / Sinclair,41.8056,-107.1999
KRWN0,Winamac / Vanmeter Park,41.0923,-86.6129
KRWV0,Caldwell,30.5155,-96.7041
KRXE0,Rexburg,43.8339,-111.8051
KRYM0,Ray S Miller Aaf / Camp Ripley Junction,46.0912,-94.3605
KRYN0,Tucson / Valencia West,32.1422,-111.1746
KRYV0,Watertown,43.1696,-88.7232
KRYW0,Lago Vista / South Jonestown Hills,30.4986,-97.9695
KRYY0,Marietta / Marietta Mobile Home Park,34.0132,-84.5971
KRZL0,Rensselaer,40.9479,-87.1826
KRZN0,Siren,45.8227,-92.3725
KRZR0,Cleveland,35.2115,-84.7998
KRZT0,Chillicothe / Andersonville,39.4404,-83.0231
KRZZ0,Roanoke Rapids / South Rosemary,36.4395,-77.7093
KS000,Opheim,48.8667,-106.4173
KS010,Conrad / Spartan Manor Trailer Park,48.1686,-111.9765
KS030,Ashland,42.1903,-122.6606
KS040,Condon,47.5388,-113.7204
KS050,Bandon,43.0865,-124.4079
KS090,Hot Springs / Camas,47.6124,-114.6135
KS100,Chelan / Apple Acres Mobile Village,47.866,-119.9427
KS120,Albany / Draperville,44.6378,-123.0594
KS160,Copalis / Copalis Beach,47.1248,-124.1846
KS170,Graniteville / Springdale,33.6457,-81.8671
KS180,Forks / Rain Forest Mobile Home Park,47.9377,-124.3959
KS190,Friday Harbor / McCormick,33.9081,-82.2669
KS200,Goldendale,45.8321,-120.8453
KS210,Sunriver,43.8763,-121.4531
KS230,Ione / Tiger,48.7081,-117.413
KS240,Fremont / Catalpa Grove,41.2957,-83.0372
KS250,Watford City,47.7966,-103.2552
KS270,Kalispell / Mar-Le Villa,48.1786,-114.3037
KS280,Dunseith / Kelvin,48.9978,-100.0435
KS300,Lebanon,44.5298,-122.9295
KS310,Lopez / Richardson,48.4839,-122.9377
KS320,Cooperstown,47.4228,-98.1059
KS330,Madras,44.6702,-121.1551
KS340,Plains,47.4736,-114.9071
KS350,Okanogan,48.3619,-119.5676
KS360,Kent / Lake Morton-Berrydale,47.3371,-122.1035
KS370,Smoketown,40.0416,-76.2013
KS390,Prineville,44.287,-120.9038
KS400,Prosser / Kinneyville (Historical),46.2134,-119.7914
KS420,Springer,36.327,-104.6197
KS430,Snohomish / Bromart,47.9049,-122.1027
KS440,Spanaway / Ranier West Mobile Home Park,47.0869,-122.4314
KS450,Gleneden Beach,44.8769,-124.0285
72020,Hathaway Mead,45.42,-123.82
KS480,Sandy / Dover,45.3544,-122.2681
KS490,Vale,43.9638,-117.2593
KS510,Klamath Glen,41.512,-123.9957
KS520,Winthrop / Horseshoe Mobile Home Park,48.4249,-120.1459
KS590,Libby / Pioneer Junction,48.2838,-115.4902
KS600,Kenmore / Lakewood Villa Mobile Home Park,47.7548,-122.2593
KS630,Selma / Beloit,32.3668,-87.1042
KS640,Stanford / J And M Trailer Court,47.1468,-110.2299
KS660,Homedale,43.6146,-116.9215
KS680,Orofino / Riverside,46.4913,-116.2768
KS690,Lincoln / Huckleberry Trailer Court,46.9547,-112.6502
KS700,Othello / Koren,46.7949,-119.0792
KS710,Chinook / Sprinkle Trailer Court,48.5921,-109.2506
KS720,St Maries / Meadowhurst,47.3261,-116.5776
KS730,Kamiah,46.2198,-116.0138
KS740,Stockton / Blackslough Landing,38.0041,-121.4566
KS750,Payette / Payette Heights,44.0945,-116.9036
KS760,Coeur D'alene / Coeur D'alene,47.6721,-116.786
KS770,Coeur D'alene / Steamboat Rocks,47.8374,-116.2635
KS780,Emmett / Del Monte,43.8526,-116.5392
KS790,Green Sea / Duford,34.1856,-79.0206
72687,Grangeville / Mount Idaho,45.9426,-116.1234
KS810,Indian Creek / Stibnite,44.7611,-115.1074
KS820,Kooskia,46.1327,-115.9788
KS840,Cottonwood,46.0388,-116.3315
KS850,Culbertson,48.1533,-104.5041
KS860,Sultan / Timberline,47.8707,-121.7923
KS870,Weiser / Feltham,44.2047,-116.9605
KS880,Arlington / Skykomish,47.7109,-121.3391
KS890,Craigmont / Vollmer,46.2477,-116.4794
KS900,Elk City,45.8227,-115.4398
KS920,Fish Lake / Elk Summit,46.3302,-115.0632
KS930,Cle Elum / Teanaway,47.1943,-120.8834
KS940,Colfax / Mockonema,46.8587,-117.4141
KS950,College Place / Garrett,46.0469,-118.4172
KS960,Glengary,48.2166,-116.3607
KS970,Brewster / Thompson (Historical),48.1049,-119.7206
KS980,Kennewick / Vista,46.2186,-119.21
KSAA0,Saratoga,41.4435,-106.8275
KSAD0,Safford / Solomon,32.8533,-109.6351
KSAF0,Santa Fe / Cieneguilla,35.6171,-106.0894
KSAR0,Sparta,38.1489,-89.6988
72628,K. I. Sawyer Air Force Base,46.34,-87.38
KSAZ0,Staples,46.3809,-94.8066
72392,Santa Barbara / La Patera,34.4262,-119.8415
KSBD0,San Bernardino / North Norton,34.0954,-117.2349
99434,South Bass Island / Put-In-Bay,41.6333,-82.8333
72642,Acacia Falls Mobile Home Court,43.78,-87.85
KSBO0,Swainsboro,32.6091,-82.3699
KSBP0,San Luis Obispo / Steele (Historical),35.2373,-120.6426
KSBS0,Steamboat Springs / Steamboat Ii,40.5162,-106.8663
KSBU0,Blue Earth,43.5953,-94.0928
KSBX0,Shelby / Virden,48.5407,-111.8712
72398,Salisbury / Quail Ridge,38.3402,-75.5095
KSCB0,Scribner / Hooper,41.6103,-96.6299
KSQL0,San Carlos / Silver Penny Mobile Home Park,37.5119,-122.2495
KSCD0,Merkel Field Sylacauga Municipal / Gantts Junction,33.1718,-86.3055
KSCH0,Schenectady / Stoodley Corners,42.8525,-73.9289
KSCX0,Oneida / Toomy,36.4557,-84.5858
KSD10,Soldotna,60.4914,-151.0778
KSDA0,Shenandoah,40.7516,-95.4137
KSDC0,Williamson / East Williamson,43.2346,-77.1195
KSDL0,Scottsdale / Country Trace,33.6229,-111.9105
KSDM0,San Diego / Bandini,32.5723,-116.9802
KSDY0,Sidney / Wagon Wheel Trailer Court,47.7069,-104.1926
KSEE0,San Diego / Town And Country Mobile Home Park,32.8262,-116.9724
KSEF0,Sebring / Istokpoga,27.4564,-81.3424
KSEG0,Selinsgrove / Dogtown,40.8212,-76.8642
KSEM0,Selma / Selmont-West Selmont,32.3439,-86.9878
KSEQ0,Seguin,29.5658,-97.9083
KSER0,Seymour / Hangman Crossing,38.9247,-85.9084
KSES0,Selma / Brantley,32.44,-86.95
KSET0,St Charles / Beckett (Historical),38.9297,-90.43
KSEW0,Seattle / Pontiac,47.6872,-122.2553
KSEZ0,Sedona / West Sedona,34.8486,-111.7884
KSFB0,Sanford / Orlando / Midway,28.7767,-81.2355
KSFF0,Spokane / Yardley,47.6828,-117.3226
KSFM0,Sanford / South Sanford,43.3939,-70.708
KSFQ0,Suffolk / Russell,36.6824,-76.6019
KSFS0,San Francisco / Millbrae,37.619,-122.3749
KSFY0,Savanna / Ayers,42.0458,-90.1079
KSFZ0,Pawtucket / Stillwater,41.9208,-71.4914
KSGH0,Springfield / Hustead,39.8403,-83.8402
KSGJ0,St Augustine / Kingsley Mobile Home Park,29.9593,-81.3397
KSGR0,Houston / Sugar Land,29.6223,-95.6565
KSGS0,Saint Paul / Inver Grove Heights,44.8571,-93.0329
KSGT0,Stuttgart / Fairmount,34.5995,-91.575
KSGU0,St George / Saint George,37.0906,-113.5931
KSGX0,San Diego / Rancho Bernardo,33.0167,-117.0833
KSH10,Camp Shelby / Ragland,31.2055,-89.176
KSHD0,Staunton / Weyers Cave,38.2638,-78.8964
KSHL0,Sheldon,43.2084,-95.8334
KSHN0,Shelton / Hidden Haven Mobile Home Park,47.2336,-123.1476
KSNL0,Shawnee,35.3573,-96.9428
KSIF0,Reidsville / Shiloh,36.4372,-79.851
KSIG0,San Juan / Puerta De Tierra,18.4568,-66.0985
KSIK0,Sikeston / Miner,36.8989,-89.5618
KSIV0,Sullivan / Benefiel Corner,39.1147,-87.4483
KSIY0,Montague / Snowden,41.7814,-122.4681
KSJC0,San Jose / Santa Clara Trailer Village,37.3627,-121.9291
KSJN0,St Johns / Saint Johns,34.5186,-109.3787
KSJX0,Beaver Island / Bonner Landing,45.6923,-85.5666
KSKA0,Spokane / Fairchild Air Force Base,47.6151,-117.6558
KSKF0,San Antonio / Lackland Air Force Base,29.3842,-98.5812
KSKI0,Sac City / Pettis,42.3791,-94.9797
KVGT0,Las Vegas / Eastland Heights,36.2107,-115.1944
KSKX0,Taos / Los Cordovas,36.4582,-105.6724
KSKY0,Sandusky / Fairview Lanes,41.4334,-82.6523
KSLB0,Storm Lake / Casino Beach,42.5973,-95.2407
KSLG0,Siloam Springs / Lone Elm (Historical),36.1919,-94.49
KSLH0,Cheboygan,45.6537,-84.5193
KSLJ0,Camp Shelby / McLaurin,31.1738,-89.1912
72622,Harrietstown,44.38,-74.19
KSLR0,Sulphur Springs,33.1598,-95.6211
KU420,Salt Lake City / April Meadows,40.6195,-111.9929
KSME0,Somerset / Bourbon,37.0536,-84.6156
KSMF0,Sacramento / Kiesel,38.6954,-121.5908
72686,Salmon / Baker,45.1238,-113.8813
KSMQ0,Somerville / Burnt Mills,40.626,-74.6702
KSMS0,Sumter / Quinns Crossroad,33.995,-80.3613
KSNA0,Santa Ana / Paularino,33.6757,-117.8682
KSNC0,Chester / Cedar Lake,41.3839,-72.5059
KSNH0,Savannah / Maddox,35.1703,-88.2167
KSNK0,Snyder,32.6934,-100.9505
72593,Salinas / Spreckels Junction,36.6628,-121.6064
KSNT0,Stanley,44.2086,-114.9344
KSOP0,Southern Pines / Warrior Woods,35.2376,-79.3888
KSOY0,Sioux Center / Carmel,43.1344,-96.1875
KSPA0,Spartanburg / South Meadows Farms,34.9157,-81.9565
KSPB0,Scappoose,45.771,-122.8618
KSPD0,Springfield,37.4,-102.6167
KSPF0,Spearfish,44.4811,-103.786
KSPG0,Saint Petersburg,27.7651,-82.627
KSPH0,Springhill / Meadow Creek Subdivision,32.9834,-93.4092
72439,Springfield / Bando,39.8442,-89.6781
KSPL0,South Padre Island,26.07,-97.16
KSPW0,Spencer / Birchwood Estates,43.1655,-95.2028
KSPZ0,Silver Springs / Nevada Station (Historical),39.403,-119.2512
KSQI0,Sterling Rock Falls Airport / Yeoward Addition,41.7428,-89.6763
KSRB0,Sparta / Hamptons Crossroads,36.0559,-85.5307
KSRC0,Searcy / Gum Springs (Historical),35.2106,-91.7375
KSRP0,Phoenix / Germann,33.2833,-111.6667
KSRQ0,Sarasota / Ballentine Manor,27.3954,-82.5544
KSRR0,Ruidoso / Fort Stanton,33.4629,-105.5348
KSSF0,San Antonio / Bergs Mill,29.337,-98.471
KSSI0,Brunswick / Mallory Park,31.1518,-81.3913
KSSQ0,Shell Lake,45.7314,-91.9207
72655,Saint Cloud / St Cloud / Cable,45.5466,-94.0599
KSTE0,Stevens Point / Park Ridge,44.5451,-89.5303
KSTF0,Starkville / Whispering Pines,33.4331,-88.8486
KSTK0,Sterling,40.6153,-103.2648
KSTO0,Sacramento / Arcade,38.6167,-121.3833
KSTP0,Saint Paul,44.9346,-93.0603
KSTR0,Salt Lake City / Coates And Corums Lake Breeze,40.7667,-111.95
KSTS0,Santa Rosa / Shiloh,38.509,-122.8129
KSTT0,Charlotte Amalie / Charlotte Amalie West,18.3373,-64.9734
KSTX0,Christiansted / Envy,17.7016,-64.8017
KSUA0,Stuart / Golden Gate,27.1817,-80.2213
KSUD0,Stroud,35.7896,-96.6557
KSUE0,Sturgeon Bay / Highland Heights Mobile Village,44.8437,-87.4216
KSUN0,Hailey,43.5038,-114.2956
KSUO0,Rosebud,43.2585,-100.8595
KSUS0,St Louis / St. Louis / Stevens,38.6621,-90.6521
KSUT0,Southport / Yaupon Beach,33.9308,-78.0734
KSUW0,Superior / South Superior,46.6897,-92.0947
KSUZ0,Bentonville / Bryant,34.5904,-92.4794
72584,Susanville / Johnstonville,40.3757,-120.5727
KSVH0,Statesville / Hickory Hills,35.765,-80.9539
KSVN0,Savannah / Southside Mobile Estates,32.01,-81.146
KSVS0,Silverton / Stevens Village,66.0171,-149.0544
KSWD0,Seward,60.1269,-149.4188
KSWI0,Sherman,33.6242,-96.5861
KNZW0,South Weymouth / Southfield,42.15,-70.9333
KSWO0,Stillwater,36.1612,-97.0857
KSWT0,Seward / Twin Oaks Mobile Park,40.8647,-97.1092
KSWW0,Sweetwater / Avenger Village,32.4674,-100.4666
KSXL0,Summersville / Sparks (Historical),38.2316,-80.8708
KSXS0,Schell / Boland Acres,31.3627,-85.8494
KSXT0,Sexton Summit / Hugo,42.6,-123.3667
KSXU0,Santa Rosa,34.9357,-104.6426
KSYF0,St Francis / Saint Francis,39.7611,-101.7959
KSYI0,Shelbyville / Deason,35.5594,-86.4425
69008,Paso Robles / Nacimiento,35.815,-120.7438
KSYN0,Stanton,44.4755,-93.0163
KSYV0,Sylvester / Willingham (Historical),31.5585,-83.8957
KSZL0,Knob Noster / Whiteman Air Force Base,38.7303,-93.548
KSZN0,Santa Cruz / Isla Vista,34.0606,-119.9151
KSZY0,Selmer / New Lawton,35.2029,-88.4984
KT000,Anahuac,29.7698,-94.6635
KT030,Tuba City / Moenave,36.0926,-111.3831
KT050,Port Mansfield,26.5628,-97.4378
KT120,Kirbyville,30.6466,-93.9149
KT130,Palmer / Trumbull,32.4774,-96.6854
KT140,Quinlan / Boles Home,32.9522,-96.0958
KT150,Marlin / McClanahan,31.3407,-96.852
KT160,Reserve / Rancho Grande Estates,33.6942,-108.8494
KT170,New Gulf / Newgulf,29.2761,-95.8886
KT190,Freer / Coronado Perez Addition Colonia,27.8836,-98.6003
KT200,Gonzales,29.5291,-97.4643
KT220,Fort Sam Houston / Salado Junction,29.4669,-98.417
KT230,Albany,32.7214,-99.2676
KT240,Pineland,31.2335,-93.9819
KT250,Frankston / Berryville,32.0817,-95.4525
KT260,Louise,29.1083,-96.3988
KT270,El Paso / Horizon City,31.7198,-106.2369
KT280,Lampasas / Greenwood,33.3545,-97.4391
KT290,Whitesboro,33.6323,-96.9408
KT300,Pearsall / Melon,28.8223,-99.109
KT310,Port Isabel / Rockhill,33.2084,-96.7419
KT320,Collinsville,33.5715,-96.9072
KT330,Royse City / Munson,32.8571,-96.3083
KT340,Dickinson / Chase Park,29.4834,-95.0082
KT350,Cameron / Quinif,30.8794,-96.9711
KT360,Tylertown / Rushing,31.146,-90.1681
KT370,Goldthwaite,31.4291,-98.6084
KT390,Huntsville / Archer City,33.5823,-98.6187
KT400,Marietta,33.899,-97.1705
KT410,La Porte / Lomax,29.6693,-95.0642
KT420,Ruth / Yellowjacket Place,40.2115,-123.2977
KT440,Kodiak,57.7808,-152.3914
KT450,Panhandle,35.3617,-101.3651
KT480,Rockwall / Whitehead,32.8681,-96.2191
KT500,Menard,30.9325,-99.8092
KT510,Houston / Treichel,30.0428,-95.6672
KT540,Rosenberg,29.5244,-95.7752
KT550,Dimmitt,34.5667,-102.3227
KT570,Garland / White Rock,32.8876,-96.6836
KT580,Sanger / Bolivar,33.3318,-97.2303
KT590,Wheeler,35.4511,-100.1999
KT600,Aspermont,33.1723,-100.1976
KT650,Weslaco / Olivarez Number 1 Colonia,26.1776,-97.9731
KT660,Wasilla / Meadow Lakes,61.619,-149.6786
KT670,Fort Worth / Avondale,32.9312,-97.4117
KT690,Sinton / Corriente Estates Colonia,28.0386,-97.5425
KT700,Spofford,29.1185,-100.4723
KT710,Cuero,29.0836,-97.2669
KT730,Lancaster / Elgin Woods,34.6743,-80.6823
KT740,Taylor / Frame Switch,30.5726,-97.4432
KT760,Rhome / Herman,33.1493,-97.4961
KT770,Presidio / Las Pampas Colonia,29.6341,-104.3616
KT780,Liberty / Rock Island,30.0778,-94.6986
KT790,Pearland / Westchester Estates,29.5558,-95.328
KT800,Kingsville / Marilee,33.3773,-96.7289
KT820,Fredericksburg,30.2432,-98.9092
KT840,Bay City,28.9525,-95.9736
KT850,Yoakum,29.3132,-97.1384
KT870,Sanger / Bolivar,33.3422,-97.27
KT880,Colorado City / Buford,32.4684,-100.9211
KT900,Winnie/Stowell,29.8041,-94.431
KT910,Luling / Joliet,29.7283,-97.6594
KT920,Mason,30.7322,-99.1843
KT930,Follett,36.4408,-100.1238
KT940,San Antonio / Hill Country Village,29.5702,-98.4684
KT950,League City / Brittany Bay,29.4883,-95.1074
KTAD0,Trinidad / Hoehne,37.2594,-104.3407
KTAE0,Tallahassee / Lakeside,30.3833,-84.35
KTAN0,Boston / East Taunton,41.8744,-71.0166
KTAR0,Boston / Cranes Station,41.95,-71.1333
KTAW0,Boston / Cranes Station,41.95,-71.1333
KTAZ0,Taylorville / Hannon Mobile Home Park,39.5326,-89.3307
KTBR0,Statesboro / Northpoint Mobile Home Park,32.4827,-81.7369
KTCL0,Tuscaloosa / Carter Subdivision,33.2206,-87.6114
KTDF0,Roxboro / Cates,36.2846,-78.9846
KTDO0,Toledo/Winlock / Cowlitz,46.4772,-122.8065
KTDW0,Tradewind / Zita,35.1699,-101.8259
KTDZ0,Toledo / Cummings (Historical),41.5649,-83.4822
KTEB0,Teterboro,40.8501,-74.0608
KTEL0,Tell City / Lilly Dale,38.0189,-86.6924
KTEW0,Mason,42.5658,-84.4232
KTEX0,Telluride / Lime,37.9538,-107.9085
KTF80,Chicago/Tinley Park / Fernway,41.5592,-87.8058
KTFP0,Ingleside / Millsville,27.913,-97.2115
KTGC0,Trenton / Moores Chapel,35.9325,-88.8489
KTGI0,Tangier Island,37.8251,-75.9978
KTHA0,Tullahoma / Flowertown,35.38,-86.2467
KTHM0,Thompson Falls / Ashleys Settlement (Historical),47.5735,-115.2807
KTHP0,Thermopolis,43.6583,-108.2132
KTIF0,Thedford,41.9627,-100.5703
KTIW0,Tacoma Narrows / Wollochet,47.2679,-122.5781
KTIX0,Titusville / Manatee Hammock Park Mobile Home Park,28.5148,-80.7992
KTKC0,Tracy,44.2491,-95.6073
KTKI0,McKinney,33.1779,-96.5905
KTKL0,Taku Lodge / Tulsequah,58.4897,-133.9434
KTKO0,Mankato,39.8028,-98.2212
KTKV0,Tomahawk / Jersey City,45.4694,-89.8057
KTKX0,Kennett,36.2259,-90.0366
KTLR0,Tulare / Matheny,36.1566,-119.3266
KTMA0,Tifton / Unionville,31.429,-83.4885
KTMB0,Miami / Country Walk,25.6479,-80.4328
KTME0,Houston / Cardiff,29.805,-95.8979
